,T,Mg_e,XAn_1,XAn_2
1043,819.1999072922711,239.2872568234817,14.112557998766672,-29.725100374090612
1044,775.9462956395715,241.8039948061272,15.2310816567261,-30.429447122642948
1045,796.9958628243428,241.60360935317684,13.21258647501681,-28.83303720305556
1046,782.6819160906024,243.15815872405042,15.363733016499566,-30.606219056986973
1047,793.908851311969,242.05084041665282,13.580443086277938,-29.20736996155913
1048,814.1686903380456,240.9044743681609,14.479444832785429,-30.267847815732246
1049,834.0661475717621,237.87631112348635,12.776990978091513,-27.253408017169193
1050,823.3949962854174,238.83997738458015,12.1119046475945,-26.98484167811749
1051,813.3970032112187,239.03939786393826,14.084628231051349,-29.76838756899643
1052,801.5600668427599,241.05627247978413,12.728760185029284,-28.26695465263152
1053,805.1794337605468,238.44480372565948,13.13210631277403,-27.966290754254672
1054,805.1794337605468,238.44480372565948,13.13210631277403,-27.966290754254672
1055,812.2225899896645,241.03951878707701,12.054812462379882,-27.71961560984906
1056,817.8541910029899,239.94899856734335,14.057929489725614,-29.797546248557392
1057,792.1708700721784,237.79510011440902,17.796374282848078,-32.89494948919844
1058,795.8219342166669,240.49636387570555,16.177342691924125,-31.830638143718875
1059,795.8219342166669,240.49636387570555,16.177342691924125,-31.830638143718875
1060,842.2447959692885,240.64673693170957,12.922343175879615,-27.635627536241017
1061,842.2447959692885,240.64673693170957,12.922343175879615,-27.635627536241017
1062,798.7921903197253,242.28300918376948,14.084039956749384,-29.87284879109453
1063,798.7921903197253,242.28300918376948,14.084039956749384,-29.87284879109453
1064,812.6611772071783,240.3075303338364,15.432024894574703,-30.945333179458046
1065,812.6611772071783,240.3075303338364,15.432024894574703,-30.945333179458046
1066,811.8231020110165,239.1277771409216,16.045215725086067,-31.435104731524767
1067,817.4083462562292,238.24994571424511,15.686575768040097,-30.76791717616577
1068,804.0077388307051,243.3063608812441,14.301578732007346,-29.67867575423154
1069,807.3536663402148,240.37415955156382,15.160477526209371,-30.98413300356562
1070,800.4268010520457,238.63340697094037,15.323593598819066,-30.832222276233257
1071,816.3200248008235,241.47467748628816,14.364805769251097,-29.87222846634313
1072,812.4717300616342,240.2656208509876,13.362810623733202,-29.226712481570218
1073,776.9160193680299,244.09804115053348,15.653486750835942,-30.62115022364633
1074,799.987824160739,238.42990008101947,16.87882230915768,-32.26371357709674
1075,793.0484071772678,239.72612808855808,15.226631592332042,-30.767469172023215
1076,793.0484071772678,239.72612808855808,15.226631592332042,-30.767469172023215
1077,814.8954545231146,242.25160436805132,14.156705523787926,-29.573884728301294
1078,783.3847081244469,246.23090554350796,13.71857941041136,-27.884769734931908
1079,812.9517953937352,239.91721626578175,15.520235557602073,-31.020910121946756
1080,822.789532663328,240.0709116092393,14.62369019281341,-29.731260541089366
1081,807.1300579086413,244.09710372829727,12.89229345951999,-28.33602883055103
1082,784.1384913178772,244.63383583113017,13.415133801527226,-28.371146744094055
1083,815.9034137155502,240.27637376826235,16.098587033466703,-30.3739838883017
1084,815.9034137155502,240.27637376826235,16.098587033466703,-30.3739838883017
1085,792.2284283636621,242.3183137282214,15.696516487652758,-31.11078878055809
1086,772.4159309591198,245.10895820772294,14.643062934171478,-29.387102393628624
1087,780.872566104632,237.0034736162187,17.811524425612653,-32.32180554410594
1088,780.872566104632,237.0034736162187,17.811524425612653,-32.32180554410594
1089,824.5686391270954,238.08058609346972,14.367027803068925,-29.260711202991533
1090,793.908402722499,245.0491580496203,14.302425717383983,-28.80977202807791
1091,809.8970483255971,243.85472927313623,13.303237166619654,-28.639517161064845
1092,808.1578176499803,240.8654566647047,14.671399694211814,-30.539887364363523
1093,808.6598716817906,239.50631126679164,14.70810637455686,-30.509946481049333
1094,808.6598716817906,239.50631126679164,14.70810637455686,-30.509946481049333
1095,815.7382340047254,239.22941438738093,13.742217257907773,-29.355920108653933
1096,820.1837512108698,238.882622292575,14.021029854861109,-29.434198859268097
1097,820.1837512108698,238.882622292575,14.021029854861109,-29.434198859268097
1098,800.7572239794815,241.84521366150875,13.625504202414668,-29.42718237822268
1099,796.4928750361431,243.2774574488863,14.11528839724772,-29.643127692359958
1100,796.4928750361431,243.2774574488863,14.11528839724772,-29.643127692359958
1101,824.9984568900053,242.5600045469479,12.888315864301493,-28.024794441612606
1102,804.5626044761103,239.86935906001068,14.677759262317899,-30.48505688463109
1103,830.5331336289328,239.86363290765192,14.376474967794595,-28.81863286499637
